chunk_uid,rollout_id,model,dataset,ood_type,task_name,trial_id,chunk_id,norm_chunk_id,latent_pt_path,success,failure_mode,dominant_failure_mode,valid_for_probe,is_early_chunk,latent_keys
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_003,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,3,3,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00003.pt,0,wrong_receptacle,wrong_receptacle,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_004,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,4,4,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00004.pt,0,wrong_receptacle,wrong_receptacle,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_005,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,5,5,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00005.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_006,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,6,6,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00006.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_007,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,7,7,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00007.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_008,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,8,8,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00008.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_009,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,9,9,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00009.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_010,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,10,10,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00010.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_011,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,11,11,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00011.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_012,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,12,12,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00012.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_013,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,13,13,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00013.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_014,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,14,14,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00014.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_015,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,15,15,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00015.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_016,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,16,16,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00016.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_017,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,17,17,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00017.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_018,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,18,18,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00018.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_019,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,19,19,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00019.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_020,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,20,20,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00020.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_021,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,21,21,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00021.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_022,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,22,22,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00022.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_023,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,23,23,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00023.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_024,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,24,24,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00024.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_025,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,25,25,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00025.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_026,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,26,26,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00026.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_027,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,27,27,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00027.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_028,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,28,28,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00028.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_029,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,29,29,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00029.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_030,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,30,30,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00030.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_031,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,31,31,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00031.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_032,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,32,32,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00032.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_033,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,33,33,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00033.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_034,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,34,34,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00034.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_035,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,35,35,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00035.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_036,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,36,36,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00036.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_037,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,37,37,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00037.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_038,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,38,38,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00038.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_039,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,39,39,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00039.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_040,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,40,40,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00040.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_041,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,41,41,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00041.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014_chunk_042,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_014,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,14,42,42,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_14/chunk_00042.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
